 Tempo totale (Ma):   0.000015
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura       Viscosità   Shear Heating     Ad. Heating
      9907          0.3945          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9908          0.4023          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9909          0.4102          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9910          0.4180          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9911          0.4258          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9912          0.4336          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9913          0.4414          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9914          0.4492          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9915          0.4570          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9916          0.4648          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9917          0.4727          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9918          0.4805          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9919          0.4883          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9920          0.4961          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9921          0.5039          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9922          0.5117          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9923          0.5195          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9924          0.5273          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9925          0.5352          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9926          0.5430          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9927          0.5508          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9928          0.5586          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9929          0.5664          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9930          0.5742          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9931          0.5820          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9932          0.5898          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9933          0.5977          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9934          0.6055          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9935          0.6133          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9936          0.6211          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9937          0.6289          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9938          0.6367          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9939          0.6445          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9940          0.6523          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9941          0.6602          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9942          0.6680          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9943          0.6758          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9944          0.6836          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9945          0.6914          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9946          0.6992          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9947          0.7070          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9948          0.7148          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9949          0.7227          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9950          0.7305          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9951          0.7383          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9952          0.7461          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9953          0.7539          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9954          0.7617          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
